Date,Close Price
2020-04-23,42.34
2020-04-23,42.34
2020-04-24,42.34
2020-04-24,42.34
2020-04-27,42.34
2020-04-27,42.34
2020-04-28,43.39
2020-04-28,43.39
2020-04-29,43.39
2020-04-29,44.47
2020-04-30,44.47
2020-04-30,45.58
2020-05-01,45.58
2020-05-01,46.71
2020-05-04,47.87
2020-05-04,47.87
2020-05-05,47.87
2020-05-05,47.87
2020-05-06,49.06
2020-05-06,49.06
2020-05-07,48
2020-05-07,47.83
2020-05-08,46.64
2020-05-08,45.48
2020-05-11,45.48
2020-05-11,45.48
2020-05-12,45.48
2020-05-12,45.48
2020-05-13,46.61
2020-05-13,47.77
2020-05-14,48.96
2020-05-14,48.96
2020-05-15,48.96
2020-05-15,48.96
2020-05-18,48.96
2020-05-18,48.96
2020-05-19,48.96
2020-05-19,48.96
2020-05-20,48.96
2020-05-20,48.96
2020-05-21,48.96
2020-05-21,48.96
2020-05-22,48.96
2020-05-22,48.96
2020-05-25,48.96
2020-05-25,48.96
2020-05-26,48.96
2020-05-26,48.96
2020-05-27,48.96
2020-05-27,48.96
2020-05-28,48.96
2020-05-28,48.96
2020-05-29,48.96
2020-05-29,48.96
2020-06-01,48.96
2020-06-01,48.96
2020-06-02,48.96
2020-06-02,48.96
2020-06-03,48.96
2020-06-03,48.96
2020-06-04,48.96
2020-06-04,48.96
2020-06-08,47.74
2020-06-08,47.74
2020-06-09,47.74
2020-06-09,47.74
2020-06-10,47.74
2020-06-10,47.74
2020-06-11,47.74
2020-06-11,47.74
2020-06-12,46.55
2020-06-12,46.55
2020-06-15,46.55
2020-06-15,46.55
2020-06-16,47.71
2020-06-16,47.71
2020-06-17,47.71
2020-06-17,47.71
2020-06-18,47.71
2020-06-18,47.71
2020-06-19,47.71
2020-06-19,47.71
2020-06-22,47.71
2020-06-22,47.71
2020-06-23,47.71
2020-06-23,47.71
2020-06-24,47.75
2020-06-24,47.75
2020-06-25,47.75
2020-06-25,48
2020-06-26,48
2020-06-26,48
2020-06-29,48
2020-06-29,48
2020-07-01,48
2020-07-01,48
2020-07-02,49
2020-07-02,49
2020-07-03,49
2020-07-03,49
2020-07-06,49
2020-07-06,49
2020-07-07,49
2020-07-07,49
2020-07-08,49
2020-07-08,49
2020-07-09,49
2020-07-09,49
2020-07-10,49
2020-07-10,49
2020-07-13,49
2020-07-13,49
2020-07-14,49
2020-07-14,49
2020-07-15,49
2020-07-15,49
2020-07-16,49
2020-07-16,49
2020-07-17,49
2020-07-17,49
2020-07-20,51.45
2020-07-20,51.45
2020-07-21,51.45
2020-07-21,51.45
2020-07-22,51.45
2020-07-22,51.45
2020-07-23,51.45
2020-07-23,51.45
2020-07-27,51.45
2020-07-27,51.45
2020-07-28,51.45
2020-07-28,51.45
2020-07-29,49.5
2020-07-29,49.5
2020-07-30,49.5
2020-07-30,49.5
2020-07-31,49.5
2020-07-31,49.5
2020-08-03,49.5
2020-08-03,49.5
2020-08-04,49.5
2020-08-04,49.5
2020-08-05,49.5
2020-08-05,49.5
2020-08-06,49.5
2020-08-06,49.5
2020-08-07,49.5
2020-08-07,49.5
2020-08-10,49.5
2020-08-10,49.5
2020-08-10,49.5
2020-08-10,49.5
2020-08-10,49.5
2020-08-11,49.5
2020-08-11,49.5
2020-08-11,49.5
2020-08-11,49.5
2020-08-11,49.5
2020-08-12,49.5
2020-08-12,49.5
2020-08-12,49.5
2020-08-12,49.5
2020-08-12,49.5
2020-08-13,49.5
2020-08-13,49.5
2020-08-13,49.5
2020-08-13,49.5
2020-08-13,49.5
2020-08-14,49.5
2020-08-14,49.5
2020-08-14,49.5
2020-08-14,49.5
2020-08-14,49.5
2020-08-17,49.5
2020-08-17,49.5
2020-08-17,49.5
2020-08-17,49.5
2020-08-17,49.5
2020-08-18,49.5
2020-08-18,49.5
2020-08-18,49.5
2020-08-18,49.5
2020-08-18,49.5
2020-08-19,49.5
2020-08-19,49.5
2020-08-19,49.5
2020-08-19,49.5
2020-08-19,49.5
2020-08-20,49.5
2020-08-20,49.5
2020-08-20,49.5
2020-08-20,49.5
2020-08-20,49.5
2020-08-21,49.5
2020-08-21,49.5
2020-08-21,49.5
2020-08-21,49.5
2020-08-21,49.5
2020-08-24,49.5
2020-08-24,49.5
2020-08-24,49.5
2020-08-24,49.5
2020-08-24,49.5
2020-08-25,49.5
2020-08-25,49.5
2020-08-25,49.5
2020-08-25,49.5
2020-08-25,49.5
2020-08-26,49.5
2020-08-26,49.5
2020-08-26,49.5
2020-08-26,49.5
2020-08-26,49.5
2020-08-27,49.5
2020-08-27,49.5
2020-08-27,49.5
2020-08-27,49.5
2020-08-27,49.5
2020-08-28,49.5
2020-08-28,49.5
2020-08-28,49.5
2020-08-28,49.5
2020-08-28,49.5
2020-08-31,49.5
2020-08-31,49.5
2020-08-31,49.5
2020-08-31,49.5
2020-08-31,49.5
2020-09-01,49.5
2020-09-01,49.5
2020-09-01,49.5
2020-09-01,49.5
2020-09-01,49.5
2020-09-02,49.5
2020-09-02,49.5
2020-09-02,49.5
2020-09-02,49.5
2020-09-02,49.5
2020-09-03,49.5
2020-09-03,49.5
2020-09-03,49.5
2020-09-03,49.5
2020-09-03,49.5
2020-09-04,49.5
2020-09-04,49.5
2020-09-04,49.5
2020-09-04,49.5
2020-09-04,49.5
2020-09-07,49.5
2020-09-07,49.5
2020-09-07,49
2020-09-07,49
2020-09-07,49
2020-09-08,49
2020-09-08,49
2020-09-08,49
2020-09-08,49
2020-09-08,49
2020-09-09,49
2020-09-09,49
2020-09-09,49
2020-09-09,49
2020-09-09,49
2020-09-10,49
2020-09-10,49
2020-09-10,49
2020-09-10,49
2020-09-10,49
2020-09-11,49
2020-09-11,49
2020-09-11,49
2020-09-11,49
2020-09-11,49
2020-09-14,48
2020-09-14,48
2020-09-14,48
2020-09-14,48
2020-09-14,48
2020-09-15,48
2020-09-15,48
2020-09-15,48
2020-09-15,48
2020-09-15,48
2020-09-16,48
2020-09-16,48
2020-09-16,48
2020-09-16,48
2020-09-16,48
2020-09-17,48
2020-09-17,48
2020-09-17,48
2020-09-17,48
2020-09-17,48
2020-09-18,48
2020-09-18,48
2020-09-18,48
2020-09-18,48
2020-09-18,48
2020-09-21,48
2020-09-21,48
2020-09-21,48
2020-09-21,48
2020-09-21,48
2020-09-24,48
2020-09-24,48
2020-09-24,48
2020-09-24,48
2020-09-24,48
2020-09-25,48
2020-09-25,48
2020-09-25,48
2020-09-25,48
2020-09-25,48
2020-09-29,48.5
2020-09-29,48.5
2020-09-29,48.5
2020-09-29,48.5
2020-09-29,48.5
2020-09-30,48.5
2020-09-30,48.5
2020-09-30,48.5
2020-09-30,48.5
2020-09-30,48.5
2020-10-01,48.5
2020-10-01,48.5
2020-10-01,48.5
2020-10-01,48.5
2020-10-01,48.5
2020-10-02,48.5
2020-10-02,46.5
2020-10-02,46.5
2020-10-02,46.5
2020-10-02,46.5
2020-10-05,46.5
2020-10-05,46.5
2020-10-05,46.5
2020-10-05,46.5
2020-10-05,46.5
2020-10-06,46.5
2020-10-06,46.5
2020-10-06,46.5
2020-10-06,46.5
2020-10-06,46.5
2020-10-07,46.5
2020-10-07,46.5
2020-10-07,46.5
2020-10-07,46.5
2020-10-07,46.5
2020-10-08,46.5
2020-10-08,46.5
2020-10-08,46.5
2020-10-08,46.5
2020-10-08,46.5
2020-10-09,46.5
2020-10-09,46.5
2020-10-09,46.5
2020-10-09,46.5
2020-10-09,46.5
2020-10-12,46.5
2020-10-12,46.5
2020-10-12,46.5
2020-10-12,46.5
2020-10-12,46.5
2020-10-13,46.5
2020-10-13,46.5
2020-10-13,46.5
2020-10-13,48
2020-10-13,48
2020-10-14,48
2020-10-14,48
2020-10-14,45.6
2020-10-14,45.6
2020-10-14,45.6
2020-10-15,45.6
2020-10-15,45.6
2020-10-15,45.6
2020-10-15,45.6
2020-10-15,45.6
2020-10-16,45.6
2020-10-16,45.6
2020-10-16,45.6
2020-10-16,45.6
2020-10-16,45.6
2020-10-19,45.6
2020-10-19,45.6
2020-10-19,45.6
2020-10-19,45.6
2020-10-19,45.6
2020-10-20,45.6
2020-10-20,45.65
2020-10-20,45.65
2020-10-20,45.65
2020-10-20,45.65
2020-10-21,45.65
2020-10-21,45.65
2020-10-21,45.65
2020-10-21,45.65
2020-10-21,45.65
2020-10-22,45.65
2020-10-22,45.65
2020-10-22,45.65
2020-10-22,45.65
2020-10-22,45.65
2020-10-23,45.65
2020-10-23,45.65
2020-10-23,45.65
2020-10-23,45.65
2020-10-23,45.65
2020-10-27,45.65
2020-10-27,45.65
2020-10-27,45.65
2020-10-27,45.65
2020-10-27,45.65
2020-10-28,45.65
2020-10-28,45.65
2020-10-28,45.65
2020-10-28,45.65
2020-10-28,45.65
2020-10-29,45.65
2020-10-29,45.65
2020-10-29,45.65
2020-10-29,45.65
2020-10-29,45.65
2020-10-30,45.65
2020-10-30,45.65
2020-10-30,45.65
2020-10-30,45.65
2020-10-30,45.65
2020-11-02,45.65
2020-11-02,45.65
2020-11-02,45.65
2020-11-02,45.65
2020-11-02,45.65
2020-11-03,45.65
2020-11-03,45.65
2020-11-03,45.65
2020-11-03,45.65
2020-11-03,45.65
2020-11-04,45.65
2020-11-04,45.65
2020-11-04,45.65
2020-11-04,45.65
2020-11-04,45.65
2020-11-05,45.65
2020-11-05,45.65
2020-11-05,45.65
2020-11-05,45.65
2020-11-05,45.65
2020-11-06,45.65
2020-11-06,45.65
2020-11-06,45.65
2020-11-06,45.65
2020-11-06,45.65
2020-11-09,45.65
2020-11-09,45.65
2020-11-09,45.65
2020-11-09,45.65
2020-11-09,45.65
2020-11-10,45.65
2020-11-10,45.65
2020-11-10,45.65
2020-11-10,45.65
2020-11-10,45.65
2020-11-12,45.65
2020-11-12,45.65
2020-11-12,45.65
2020-11-12,45.65
2020-11-12,45.65
2020-11-13,45.65
2020-11-13,45.65
2020-11-13,45.65
2020-11-13,45.65
2020-11-13,45.65
2020-11-16,45.65
2020-11-16,45.65
2020-11-16,45.65
2020-11-16,45.65
2020-11-16,45.65
2020-11-17,45.65
2020-11-17,45.65
2020-11-17,45.65
2020-11-17,45.65
2020-11-17,45.65
2020-11-18,45.65
2020-11-18,45.65
2020-11-18,45.65
2020-11-18,45.65
2020-11-18,45.65
2020-11-19,45.65
2020-11-19,45.65
2020-11-19,45.65
2020-11-19,45.65
2020-11-19,45.65
2020-11-20,20
2020-11-20,20
2020-11-20,45.65
2020-11-20,45.65
2020-11-20,45.65
2020-11-23,45.65
2020-11-23,46
2020-11-23,46
2020-11-23,46
2020-11-23,46
2020-11-24,46
2020-11-24,46
2020-11-24,46
2020-11-24,46
2020-11-24,46
2020-11-25,46
2020-11-25,46
2020-11-25,46
2020-11-25,46
2020-11-25,46
2020-11-26,46
2020-11-26,46
2020-11-26,46
2020-11-26,46
2020-11-26,46
2020-11-27,47.5
2020-11-27,47.5
2020-11-27,47.5
2020-11-27,47.5
2020-11-27,47.5
2020-11-30,47.5
2020-11-30,47.5
2020-11-30,47.5
2020-11-30,47.5
2020-11-30,47.5
2020-12-01,47.5
2020-12-01,47.5
2020-12-01,47.5
2020-12-01,47.5
2020-12-01,47.5
2020-12-02,47.5
2020-12-02,47.5
2020-12-02,47.5
