Date,Close Price
2020-04-23,15.7
2020-04-23,15.7
2020-04-24,16.09
2020-04-24,16.49
2020-04-27,16.49
2020-04-27,16.55
2020-04-28,16.9
2020-04-28,16.49
2020-04-29,16.49
2020-04-29,16.49
2020-04-30,16.85
2020-04-30,16.5
2020-05-01,16.5
2020-05-01,16.4
2020-05-04,16.4
2020-05-04,16
2020-05-05,16
2020-05-05,16
2020-05-06,16
2020-05-06,15.65
2020-05-07,15.65
2020-05-07,15.65
2020-05-08,15.65
2020-05-08,15.65
2020-05-11,15.65
2020-05-11,15.65
2020-05-12,15.65
2020-05-12,15.65
2020-05-13,15.27
2020-05-13,15.27
2020-05-14,15.27
2020-05-14,15.27
2020-05-15,15.27
2020-05-15,15.27
2020-05-18,15.65
2020-05-18,16.04
2020-05-19,16.44
2020-05-19,16.44
2020-05-20,16.44
2020-05-20,16.44
2020-05-21,16.44
2020-05-21,16.44
2020-05-22,16.44
2020-05-22,16.44
2020-05-25,16.44
2020-05-25,16.44
2020-05-26,16.44
2020-05-26,16.44
2020-05-27,16.44
2020-05-27,16.44
2020-05-28,16.44
2020-05-28,16.44
2020-05-29,16.44
2020-05-29,16.03
2020-06-01,16.03
2020-06-01,16.03
2020-06-02,15.63
2020-06-02,15.63
2020-06-03,15.25
2020-06-03,15.25
2020-06-04,15.25
2020-06-04,15.25
2020-06-08,15.25
2020-06-08,15.25
2020-06-09,15.63
2020-06-09,15.63
2020-06-10,15.63
2020-06-10,15.63
2020-06-11,15.63
2020-06-11,15.63
2020-06-12,15.63
2020-06-12,15.63
2020-06-15,15.63
2020-06-15,15.63
2020-06-16,15.63
2020-06-16,15.63
2020-06-17,15.63
2020-06-17,15.63
2020-06-18,15.63
2020-06-18,15.63
2020-06-19,15.63
2020-06-19,15.24
2020-06-22,15.24
2020-06-22,15.24
2020-06-23,15.24
2020-06-23,15.24
2020-06-24,15.24
2020-06-24,14.85
2020-06-25,14.85
2020-06-25,14.85
2020-06-26,14.48
2020-06-26,14.48
2020-06-29,14.48
2020-06-29,14.48
2020-07-01,14.48
2020-07-01,14.48
2020-07-02,14.48
2020-07-02,14.48
2020-07-03,14.48
2020-07-03,14.48
2020-07-06,14.25
2020-07-06,14.25
2020-07-07,14.25
2020-07-07,14.25
2020-07-08,14.25
2020-07-08,14.25
2020-07-09,14.25
2020-07-09,14.25
2020-07-10,14.25
2020-07-10,14.25
2020-07-13,14.25
2020-07-13,14.25
2020-07-14,14.25
2020-07-14,14.25
2020-07-15,14.25
2020-07-15,14.25
2020-07-16,14.25
2020-07-16,14.25
2020-07-17,14.95
2020-07-17,14.95
2020-07-20,14.95
2020-07-20,14.95
2020-07-21,14.95
2020-07-21,14.95
2020-07-22,14.95
2020-07-22,14.5
2020-07-23,14.5
2020-07-23,14.5
2020-07-27,14.5
2020-07-27,14.5
2020-07-28,14.5
2020-07-28,14.5
2020-07-29,14.5
2020-07-29,14.5
2020-07-30,15
2020-07-30,15
2020-07-31,15
2020-07-31,14.75
2020-08-03,15
2020-08-03,15
2020-08-04,15
2020-08-04,15
2020-08-05,15
2020-08-05,15
2020-08-06,15
2020-08-06,15
2020-08-07,15
2020-08-07,15
2020-08-10,15
2020-08-10,15
2020-08-10,15
2020-08-10,15
2020-08-10,15
2020-08-11,15
2020-08-11,15
2020-08-11,15
2020-08-11,15
2020-08-11,15
2020-08-12,15
2020-08-12,15
2020-08-12,15
2020-08-12,14.8
2020-08-12,14.8
2020-08-13,14.8
2020-08-13,14.8
2020-08-13,14.8
2020-08-13,14.8
2020-08-13,14.8
2020-08-14,14.8
2020-08-14,14.8
2020-08-14,14.8
2020-08-14,14.8
2020-08-14,14.8
2020-08-17,14.8
2020-08-17,14.8
2020-08-17,14.8
2020-08-17,14.8
2020-08-17,14.8
2020-08-18,14.8
2020-08-18,14.8
2020-08-18,14.8
2020-08-18,14.8
2020-08-18,14.8
2020-08-19,14.8
2020-08-19,14.8
2020-08-19,14.8
2020-08-19,14.8
2020-08-19,14.8
2020-08-20,14.8
2020-08-20,14.8
2020-08-20,14.8
2020-08-20,14.8
2020-08-20,14.8
2020-08-21,14.8
2020-08-21,14.8
2020-08-21,14.8
2020-08-21,14.8
2020-08-21,14.8
2020-08-24,14.8
2020-08-24,14.8
2020-08-24,14.8
2020-08-24,14.8
2020-08-24,14.8
2020-08-25,14.8
2020-08-25,14.8
2020-08-25,14.8
2020-08-25,14.8
2020-08-25,14.8
2020-08-26,14.8
2020-08-26,14.8
2020-08-26,14.8
2020-08-26,14.8
2020-08-26,14.8
2020-08-27,14.8
2020-08-27,14.8
2020-08-27,14.8
2020-08-27,14.8
2020-08-27,14.8
2020-08-28,14.8
2020-08-28,14.8
2020-08-28,14.8
2020-08-28,14.8
2020-08-28,14.8
2020-08-31,14.8
2020-08-31,14.8
2020-08-31,14.8
2020-08-31,14.8
2020-08-31,14.8
2020-09-01,14.8
